,game,model,experiment,episode,metric,value
213,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,10_multiplayer_True_True_False_1,episode_0,Violated Request Count,0.0
214,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,10_multiplayer_True_True_False_1,episode_0,Request Success Ratio,1.0
215,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,10_multiplayer_True_True_False_1,episode_0,Episode Speed,0.0
216,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,10_multiplayer_True_True_False_1,episode_0,Draw,0.0
217,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,10_multiplayer_True_True_False_1,episode_0,Episode Efficiency,0.7
218,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,10_multiplayer_True_True_False_1,episode_0,Episode Reprompt Efficiency,0.0
219,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,10_multiplayer_True_True_False_1,episode_0,Episode Accuracy,0.875
220,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,10_multiplayer_True_True_False_1,episode_0,Episode Parsing Error Share,0.0
221,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,10_multiplayer_True_True_False_1,episode_0,Episode Accepted Moves per Error,2.3333333333333335
222,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,10_multiplayer_True_True_False_1,episode_0,Percentage Completed,0.782608695652174
223,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,10_multiplayer_True_True_False_1,episode_0,Main Score,23.967391304347824
224,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_2,Aborted,1.0
225,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_2,Lose,0.0
226,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_2,Success,0.0
227,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_2,Request Count,7.0
228,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_2,Parsed Request Count,7.0
229,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_2,Violated Request Count,0.0
230,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_2,Request Success Ratio,1.0
231,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_2,Episode Speed,0.0
232,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_2,Draw,0.0
233,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_2,Episode Efficiency,0.8571428571428571
234,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_2,Episode Reprompt Efficiency,
235,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_2,Episode Accuracy,0.8571428571428571
236,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_2,Episode Parsing Error Share,0.0
237,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_2,Episode Accepted Moves per Error,6.0
238,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_2,Percentage Completed,0.8260869565217391
239,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_2,Main Score,30.346051464063883
240,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_3,Aborted,1.0
241,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_3,Lose,0.0
242,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_3,Success,0.0
243,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_3,Request Count,8.0
244,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_3,Parsed Request Count,8.0
245,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_3,Violated Request Count,0.0
246,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_3,Request Success Ratio,1.0
247,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_3,Episode Speed,0.0
248,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_3,Draw,0.0
249,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_3,Episode Efficiency,0.875
250,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_3,Episode Reprompt Efficiency,
251,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_3,Episode Accuracy,0.875
252,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_3,Episode Parsing Error Share,0.0
253,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_3,Episode Accepted Moves per Error,7.0
254,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_3,Percentage Completed,0.8260869565217391
255,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_3,Main Score,31.623641304347828
256,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_4,Aborted,1.0
257,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_4,Lose,0.0
258,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_4,Success,0.0
259,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_4,Request Count,9.0
260,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_4,Parsed Request Count,9.0
261,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_4,Violated Request Count,0.0
262,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_4,Request Success Ratio,1.0
263,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_4,Episode Speed,0.0
264,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_4,Draw,0.0
265,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_4,Episode Efficiency,0.8888888888888888
266,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_4,Episode Reprompt Efficiency,
267,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_4,Episode Accuracy,0.8888888888888888
268,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_4,Episode Parsing Error Share,0.0
269,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_4,Episode Accepted Moves per Error,8.0
270,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_4,Percentage Completed,0.9130434782608695
271,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_4,Main Score,36.07085346215781
272,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_1,Aborted,1.0
273,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_1,Lose,0.0
274,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_1,Success,0.0
275,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_1,Request Count,1.0
276,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_1,Parsed Request Count,1.0
277,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_1,Violated Request Count,0.0
278,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_1,Request Success Ratio,1.0
279,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_1,Episode Speed,0.0
280,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_1,Draw,0.0
281,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_1,Episode Efficiency,0.0
282,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_1,Episode Reprompt Efficiency,
283,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_1,Episode Accuracy,0.0
284,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_1,Episode Parsing Error Share,0.0
285,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_1,Episode Accepted Moves per Error,0.0
286,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_1,Percentage Completed,0.0
287,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_1,Main Score,0.0
288,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_0,Aborted,1.0
289,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_0,Lose,0.0
290,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_0,Success,0.0
291,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_0,Request Count,3.0
292,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_0,Parsed Request Count,3.0
293,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_0,Violated Request Count,0.0
294,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_0,Request Success Ratio,1.0
295,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_0,Episode Speed,0.0
296,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_0,Draw,0.0
297,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_0,Episode Efficiency,0.6666666666666666
298,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_0,Episode Reprompt Efficiency,
299,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_0,Episode Accuracy,0.6666666666666666
300,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_0,Episode Parsing Error Share,0.0
301,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_0,Episode Accepted Moves per Error,2.0
302,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_0,Percentage Completed,0.0
303,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,22_multiplayer_False_False_False_1,episode_0,Main Score,0.0
304,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_2,Aborted,1.0
305,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_2,Lose,0.0
306,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_2,Success,0.0
307,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_2,Request Count,7.0
308,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_2,Parsed Request Count,7.0
309,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_2,Violated Request Count,0.0
310,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_2,Request Success Ratio,1.0
311,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_2,Episode Speed,0.0
312,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_2,Draw,0.0
313,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_2,Episode Efficiency,0.8571428571428571
314,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_2,Episode Reprompt Efficiency,
315,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_2,Episode Accuracy,0.8571428571428571
316,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_2,Episode Parsing Error Share,0.0
317,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_2,Episode Accepted Moves per Error,6.0
318,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_2,Percentage Completed,0.8260869565217391
319,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_2,Main Score,30.346051464063883
320,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_3,Aborted,1.0
321,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_3,Lose,0.0
322,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_3,Success,0.0
323,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_3,Request Count,5.0
324,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_3,Parsed Request Count,5.0
325,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_3,Violated Request Count,0.0
326,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_3,Request Success Ratio,1.0
327,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_3,Episode Speed,0.0
328,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_3,Draw,0.0
329,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_3,Episode Efficiency,0.8
330,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_3,Episode Reprompt Efficiency,
331,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_3,Episode Accuracy,0.8
332,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_3,Episode Parsing Error Share,0.0
333,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_3,Episode Accepted Moves per Error,4.0
334,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_3,Percentage Completed,0.5652173913043478
335,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_3,Main Score,18.086956521739133
336,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_4,Aborted,1.0
337,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_4,Lose,0.0
338,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_4,Success,0.0
339,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_4,Request Count,17.0
340,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_4,Parsed Request Count,17.0
341,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_4,Violated Request Count,0.0
342,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_4,Request Success Ratio,1.0
343,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_4,Episode Speed,0.0
344,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_4,Draw,0.0
345,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_4,Episode Efficiency,0.9411764705882353
346,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_4,Episode Reprompt Efficiency,
347,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_4,Episode Accuracy,0.9411764705882353
348,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_4,Episode Parsing Error Share,0.0
349,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_4,Episode Accepted Moves per Error,16.0
350,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_4,Percentage Completed,0.9130434782608695
351,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_4,Main Score,40.43929592297277
352,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_1,Aborted,1.0
353,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_1,Lose,0.0
354,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_1,Success,0.0
355,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_1,Request Count,11.0
356,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_1,Parsed Request Count,11.0
357,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_1,Violated Request Count,0.0
358,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_1,Request Success Ratio,1.0
359,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_1,Episode Speed,0.0
360,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_1,Draw,0.0
361,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_1,Episode Efficiency,0.9090909090909091
362,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_1,Episode Reprompt Efficiency,
363,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_1,Episode Accuracy,0.9090909090909091
364,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_1,Episode Parsing Error Share,0.0
365,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_1,Episode Accepted Moves per Error,10.0
366,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_1,Percentage Completed,0.9130434782608695
367,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_1,Main Score,37.729069349622705
368,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_0,Aborted,0.0
369,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_0,Lose,1.0
370,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_0,Success,0.0
371,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_0,Request Count,8.0
372,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_0,Parsed Request Count,8.0
373,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_0,Violated Request Count,0.0
374,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_0,Request Success Ratio,1.0
375,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_0,Episode Speed,1.0
376,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_0,Draw,0.0
377,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_0,Episode Efficiency,1.0
378,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_0,Episode Reprompt Efficiency,
379,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_0,Episode Accuracy,0.8888888888888888
380,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_0,Episode Parsing Error Share,0.0
381,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_0,Episode Accepted Moves per Error,0.0
382,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_0,Percentage Completed,0.5652173913043478
383,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,12_multiplayer_True_False_True_1,episode_0,Main Score,94.44444444444444
384,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,20_multiplayer_False_False_True_1,episode_2,Aborted,1.0
385,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,20_multiplayer_False_False_True_1,episode_2,Lose,0.0
386,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,20_multiplayer_False_False_True_1,episode_2,Success,0.0
387,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,20_multiplayer_False_False_True_1,episode_2,Request Count,1.0
388,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,20_multiplayer_False_False_True_1,episode_2,Parsed Request Count,1.0
389,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,20_multiplayer_False_False_True_1,episode_2,Violated Request Count,0.0
390,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,20_multiplayer_False_False_True_1,episode_2,Request Success Ratio,1.0
391,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,20_multiplayer_False_False_True_1,episode_2,Episode Speed,0.0
392,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,20_multiplayer_False_False_True_1,episode_2,Draw,0.0
393,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,20_multiplayer_False_False_True_1,episode_2,Episode Efficiency,0.0
394,ludo,gemma-2-9b-it-t0.0--programmatic-t0.0,20_multiplayer_False_False_True_1,episode_2,Episode Reprompt Efficiency,
